processed
2260.0 -1182.0 23.3374 0.00000 0.00000 0.00000 0.00000    2260.0 -1170.0 23.3374 0.00000 0.00000 0.00000 0.00000    2248.0 -1182.0 23.3374 0.00000 0.00000 0.00000 0.00000    2248.0 -1170.0 23.3374 0.00000 0.00000 0.00000 0.00000  1
2328.0 -1432.0 22.165 0.00000 0.00000 0.00000 0.00000    2328.0 -1400.0 22.165 0.00000 0.00000 0.00000 0.00000    2292.0 -1432.0 22.165 0.00000 0.00000 0.00000 0.00000    2292.0 -1400.0 22.165 0.00000 0.00000 0.00000 0.00000  1
2036.0 1468.0 8.59839 0.00000 0.00000 0.00000 0.00000    2036.0 1700.0 8.59839 0.00000 0.00000 0.00000 0.00000    1888.0 1468.0 8.59839 0.00000 0.00000 0.00000 0.00000    1888.0 1700.0 8.59839 0.00000 0.00000 0.00000 0.00000  1
2146.0 1670.0 9.61169 0.00000 0.00000 0.00000 0.00000    2146.0 1694.0 9.61169 0.00000 0.00000 0.00000 0.00000    2090.0 1670.0 9.61169 0.00000 0.00000 0.00000 0.00000    2090.0 1694.0 9.61169 0.00000 0.00000 0.00000 0.00000  1
2178.0 1234.0 7.83276 0.00000 0.00000 0.00000 0.00000    2178.0 1330.0 7.83276 0.00000 0.00000 0.00000 0.00000    2110.0 1234.0 7.83276 0.00000 0.00000 0.00000 0.00000    2110.0 1330.0 7.83276 0.00000 0.00000 0.00000 0.00000  1
2180.0 1084.0 7.56287 0.00000 0.00000 0.00000 0.00000    2180.0 1172.0 7.56287 0.00000 0.00000 0.00000 0.00000    2108.0 1084.0 7.56287 0.00000 0.00000 0.00000 0.00000    2108.0 1172.0 7.56287 0.00000 0.00000 0.00000 0.00000  1
2554.0 1546.0 8.9671 0.00000 0.00000 0.00000 0.00000    2554.0 1586.0 8.9671 0.00000 0.00000 0.00000 0.00000    2506.0 1546.0 8.9671 0.00000 0.00000 0.00000 0.00000    2506.0 1586.0 8.9671 0.00000 0.00000 0.00000 0.00000  1
1290.0 -812.0 86.673 0.00000 0.00000 0.00000 0.00000    1290.0 -800.0 86.673 0.00000 0.00000 0.00000 0.00000    1270.0 -812.0 86.673 0.00000 0.00000 0.00000 0.00000    1270.0 -800.0 86.673 0.00000 0.00000 0.00000 0.00000  1
1104.0 -684.0 112.0 0.00000 0.00000 0.00000 0.00000    1104.0 -660.0 112.0 0.00000 0.00000 0.00000 0.00000    1084.0 -684.0 112.0 0.00000 0.00000 0.00000 0.00000    1084.0 -660.0 112.0 0.00000 0.00000 0.00000 0.00000  1
522.0 -1114.0 78.4231 0.00000 0.00000 0.00000 0.00000    522.0 -1098.0 78.4231 0.00000 0.00000 0.00000 0.00000    502.0 -1114.0 78.4231 0.00000 0.00000 0.00000 0.00000    502.0 -1098.0 78.4231 0.00000 0.00000 0.00000 0.00000  1
246.0 -1208.0 74.0 0.00000 0.00000 0.00000 0.00000    246.0 -1180.0 74.0 0.00000 0.00000 0.00000 0.00000    214.0 -1208.0 74.0 0.00000 0.00000 0.00000 0.00000    214.0 -1180.0 74.0 0.00000 0.00000 0.00000 0.00000  1
238.0 -1180.0 74.0 0.00000 0.00000 0.00000 0.00000    238.0 -1172.0 74.0 0.00000 0.00000 0.00000 0.00000    218.0 -1180.0 74.0 0.00000 0.00000 0.00000 0.00000    218.0 -1172.0 74.0 0.00000 0.00000 0.00000 0.00000  1
206.0 -1244.0 77.0534 0.00000 0.00000 0.00000 0.00000    206.0 -1216.0 77.0534 0.00000 0.00000 0.00000 0.00000    178.0 -1244.0 77.0534 0.00000 0.00000 0.00000 0.00000    178.0 -1216.0 77.0534 0.00000 0.00000 0.00000 0.00000  1
1792.0 2780.0 8.47296 0.00000 0.00000 0.00000 0.00000    1792.0 2868.0 8.47296 0.00000 0.00000 0.00000 0.00000    1744.0 2780.0 8.47296 0.00000 0.00000 0.00000 0.00000    1744.0 2868.0 8.47296 0.00000 0.00000 0.00000 0.00000  1
2110.0 1868.0 9.62915 0.00000 0.00000 0.00000 0.00000    2110.0 1964.0 9.62915 0.00000 0.00000 0.00000 0.00000    2058.0 1868.0 9.62915 0.00000 0.00000 0.00000 0.00000    2058.0 1964.0 9.62915 0.00000 0.00000 0.00000 0.00000  1
1888.0 1468.0 8.59839 0.00000 0.00000 0.00000 0.00000    1888.0 1568.0 8.59839 0.00000 0.00000 0.00000 0.00000    1836.0 1468.0 8.59839 0.00000 0.00000 0.00000 0.00000    1836.0 1568.0 8.59839 0.00000 0.00000 0.00000 0.00000  1
902.0 -1106.0 22.41 0.00000 0.00000 0.00000 0.00000    902.0 -1098.0 22.41 0.00000 0.00000 0.00000 0.00000    890.0 -1106.0 22.41 0.00000 0.00000 0.00000 0.00000    890.0 -1098.0 22.41 0.00000 0.00000 0.00000 0.00000  1
1290.0 -780.0 1082.73 0.00000 0.00000 0.00000 0.00000    1290.0 -768.0 1082.73 0.00000 0.00000 0.00000 0.00000    1270.0 -780.0 1082.73 0.00000 0.00000 0.00000 0.00000    1270.0 -768.0 1082.73 0.00000 0.00000 0.00000 0.00000  1
-2004.0 -962.0 30.4 0.00000 0.00000 0.00000 0.00000    -2004.0 -758.0 30.4 0.00000 0.00000 0.00000 0.00000    -2048.0 -962.0 30.4 0.00000 0.00000 0.00000 0.00000    -2048.0 -758.0 30.4 0.00000 0.00000 0.00000 0.00000  1
2604.0 2370.0 16.4 0.00000 0.00000 0.00000 0.00000    2604.0 2398.0 16.4 0.00000 0.00000 0.00000 0.00000    2564.0 2370.0 16.4 0.00000 0.00000 0.00000 0.00000    2564.0 2398.0 16.4 0.00000 0.00000 0.00000 0.00000  1
-664.0 -2082.0 5.27002 0.00000 0.00000 0.00000 0.00000    -664.0 -1866.0 5.27002 0.00000 0.00000 0.00000 0.00000    -848.0 -2082.0 5.27002 0.00000 0.00000 0.00000 0.00000    -848.0 -1866.0 5.27002 0.00000 0.00000 0.00000 0.00000  1
-464.0 -1924.0 5.27002 0.00000 0.00000 0.00000 0.00000    -464.0 -1864.0 5.27002 0.00000 0.00000 0.00000 0.00000    -664.0 -1924.0 5.27002 0.00000 0.00000 0.00000 0.00000    -664.0 -1864.0 5.27002 0.00000 0.00000 0.00000 0.00000  1
3000.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000    3000.0 4500.0 0.0 0.00000 0.00000 0.00000 0.00000    1856.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000    1856.0 4500.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1974.0 3600.0 0.0 0.00000 0.00000 0.00000 0.00000    1974.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000    100.0 3600.0 0.0 0.00000 0.00000 0.00000 0.00000    100.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000  1
450.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000    450.0 4096.0 0.0 0.00000 0.00000 0.00000 0.00000    -56.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000    -56.0 4096.0 0.0 0.00000 0.00000 0.00000 0.00000  1
100.0 3108.0 0.0 0.00000 0.00000 0.00000 0.00000    100.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000    -1682.0 3108.0 0.0 0.00000 0.00000 0.00000 0.00000    -1682.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1156.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000    -1156.0 4428.0 0.0 0.00000 0.00000 0.00000 0.00000    -1682.0 3870.0 0.0 0.00000 0.00000 0.00000 0.00000    -1682.0 4428.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1568.0 4428.0 0.0 0.00000 0.00000 0.00000 0.00000    -1568.0 4712.0 0.0 0.00000 0.00000 0.00000 0.00000    -3000.0 4428.0 0.0 0.00000 0.00000 0.00000 0.00000    -3000.0 4712.0 0.0 0.00000 0.00000 0.00000 0.00000  1
1728.0 5458.0 0.0 0.00000 0.00000 0.00000 0.00000    1728.0 7894.0 0.0 0.00000 0.00000 0.00000 0.00000    92.0 5458.0 0.0 0.00000 0.00000 0.00000 0.00000    92.0 7894.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-1102.0 6350.0 0.0 0.00000 0.00000 0.00000 0.00000    -1102.0 6446.0 0.0 0.00000 0.00000 0.00000 0.00000    -1204.0 6350.0 0.0 0.00000 0.00000 0.00000 0.00000    -1204.0 6446.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-934.0 6308.0 0.0 0.00000 0.00000 0.00000 0.00000    -934.0 6452.0 0.0 0.00000 0.00000 0.00000 0.00000    -1102.0 6308.0 0.0 0.00000 0.00000 0.00000 0.00000    -1102.0 6452.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-832.0 6308.0 0.0 0.00000 0.00000 0.00000 0.00000    -832.0 6462.0 0.0 0.00000 0.00000 0.00000 0.00000    -934.0 6308.0 0.0 0.00000 0.00000 0.00000 0.00000    -934.0 6462.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-600.0 6280.0 0.0 0.00000 0.00000 0.00000 0.00000    -600.0 6520.0 0.0 0.00000 0.00000 0.00000 0.00000    -832.0 6280.0 0.0 0.00000 0.00000 0.00000 0.00000    -832.0 6520.0 0.0 0.00000 0.00000 0.00000 0.00000  1
-2522.0 5766.0 176.0 0.00000 0.00000 0.00000 0.00000    -2522.0 5822.0 176.0 0.00000 0.00000 0.00000 0.00000    -2624.0 5766.0 176.0 0.00000 0.00000 0.00000 0.00000    -2624.0 5822.0 176.0 0.00000 0.00000 0.00000 0.00000  1
-3000.0 4428.0 0.0 0.00000 0.00000 0.00000 0.00000    -3000.0 6128.0 0.0 0.00000 0.00000 0.00000 0.00000    -3500.0 4428.0 0.0 0.00000 0.00000 0.00000 0.00000    -3500.0 6128.0 0.0 0.00000 0.00000 0.00000 0.00000  1
